month,market,V0_kEUR_per_MW,V1_kEUR_per_MW,delta_kEUR_per_MW,V0_share_pct,V1_share_pct
2025-07,cap_up,15.774406900000004,19.0062626,3.2318556999999952,43.948900454218574,47.21844849342682
2025-07,cap_down,7.233978800000003,7.750631899999998,0.5166530999999956,20.154508260410573,19.255380232495618
2025-07,act_up,3.4193936791410677,4.298688237117093,0.8792945579760256,9.526734879544343,10.679500403914929
2025-07,act_down,-0.6564469593010193,-0.8107739461716936,-0.15432698687067437,-1.8289196069739373,-2.0142564912851686
2025-08,DA,10.288153459883313,12.997595399999998,2.709441940116685,20.360992473071953,26.541730031635332
2025-08,ID,1.838635288002622,-2.3805184600357894,-4.219153748038411,3.638790907009903,-4.861135953008216
2025-08,cap_up,22.31645560000001,22.476076000000006,0.1596203999999979,44.165863803357205,45.897254300016016
2025-08,cap_down,11.4997771,11.274123799999998,-0.22565330000000117,22.758882426094843,23.022316131092573
2025-08,act_up,5.535077905177832,5.524569020429851,-0.010508884747980396,10.954315563491889,11.281442064382555
2025-08,act_down,-0.9493568397029144,-0.9214305519353676,0.027926287767546798,-1.8788451730257971,-1.881606574118261
2025-09,DA,10.103101956515964,10.917038499999999,0.8139365434840347,18.040114254582132,20.174230135959547
2025-09,ID,3.9378968484491943,1.3324543032691702,-2.605442545180024,7.031514615465724,2.462319772876305
2025-09,cap_up,19.828890899999998,20.04846759999999,0.21957669999999396,35.40649781792377,37.04872885038635
2025-09,cap_down,16.82715,16.504074099999997,-0.32307590000000275,30.046584691071956,30.498838038752858
2025-09,act_up,5.354068195306035,5.221100623853642,-0.1329675714523928,9.560232331205082,9.648375385744528
2025-09,act_down,-0.047571481704391336,0.09064481108127471,0.13821629278566605,-0.08494371024866211,0.16750781628041458
2025-10,DA,7.524543081346234,10.073791025,2.549247943653766,21.360959240931567,24.079467408069725
2025-10,ID,0.11940804338503934,-3.6748145724902015,-3.794222615875241,0.33898009755708214,-8.783940177970635
2025-10,cap_up,15.352829500000002,20.1930755,4.840245999999997,43.58419662656743,48.26767819227631
2025-10,cap_down,8.007603999999999,9.495652299999998,1.488048299999999,22.732290959375778,22.697537551530882
2025-10,act_up,4.669479036788341,5.985293675955589,1.3158146391672476,13.255894783630453,14.306697810211764
2025-10,act_down,-0.4481839695336358,-0.23739228868291012,0.2107916808507257,-1.2723217080623144,-0.567440784118034
2025-11,DA,5.281293308440991,10.929166575,5.647873266559009,14.26700040259663,30.646773708473013
